"","SERIALNO","AGEP","COW","JWRIP","JWTR","HINCP","atransit","bus","SC","subway","rail","bike","home"
"34142",1352666,54,6,1,1,7500,0,0,0,0,0,0,0
"34145",1352836,62,1,0,11,87200,1,0,0,0,0,0,1
"34146",1352837,58,2,1,1,225000,0,0,0,0,0,0,0
"34148",1352969,32,1,1,1,88000,0,0,0,0,0,0,0
"34149",1352969,32,4,1,1,88000,0,0,0,0,0,0,0
"34152",1353224,38,1,1,1,210000,0,0,0,0,0,0,0
"34154",1353296,40,1,1,1,100000,0,0,0,0,0,0,0
"34155",1353343,50,6,1,1,51000,0,0,0,0,0,0,0
"34156",1353350,53,6,1,1,120000,0,0,0,0,0,0,0
"34157",1353400,25,3,1,1,121000,0,0,0,0,0,0,0
"34158",1353400,33,3,0,9,121000,1,0,0,0,0,1,0
"34160",1353429,36,1,1,1,135800,0,0,0,0,0,0,0
"34161",1353429,35,2,1,1,135800,0,0,0,0,0,0,0
"34164",1353595,61,1,1,1,167900,0,0,0,0,0,0,0
"34165",1353617,61,3,1,1,177000,0,0,0,0,0,0,0
"34166",1353673,62,7,1,1,158700,0,0,0,0,0,0,0
"34167",1353673,63,1,0,4,158700,1,0,0,1,0,0,0
"34168",1353673,30,1,0,4,158700,1,0,0,1,0,0,0
"34169",1353673,59,3,0,11,158700,1,0,0,0,0,0,1
"34171",1353749,43,2,1,1,122000,0,0,0,0,0,0,0
"34172",1353812,52,1,1,1,238500,0,0,0,0,0,0,0
"34173",1353885,32,1,1,1,75000,0,0,0,0,0,0,0
"34174",1353885,31,1,1,1,75000,0,0,0,0,0,0,0
"34175",1353899,46,3,1,1,103000,0,0,0,0,0,0,0
"34176",1353899,35,6,1,1,103000,0,0,0,0,0,0,0
"34177",1353972,54,1,1,1,135500,0,0,0,0,0,0,0
"34178",1353972,51,1,1,1,135500,0,0,0,0,0,0,0
"34179",1354014,63,1,1,1,43100,0,0,0,0,0,0,0
"34180",1354064,39,2,1,1,64060,0,0,0,0,0,0,0
"34181",1354064,32,1,1,1,64060,0,0,0,0,0,0,0
"34182",1354122,43,1,1,1,44000,0,0,0,0,0,0,0
"34183",1354193,30,1,1,1,81900,0,0,0,0,0,0,0
"34184",1354193,29,1,1,1,81900,0,0,0,0,0,0,0
"34185",1354193,63,1,0,9,81900,1,0,0,0,0,1,0
"34187",1354193,25,1,1,1,81900,0,0,0,0,0,0,0
"34188",1354228,55,1,1,1,794000,0,0,0,0,0,0,0
"34189",1354412,61,1,0,10,14400,0,0,0,0,0,0,0
"34190",1354421,35,3,1,1,80100,0,0,0,0,0,0,0
"34193",1354489,33,1,1,1,109000,0,0,0,0,0,0,0
"34194",1354528,40,1,1,1,110500,0,0,0,0,0,0,0
"34197",1354763,46,3,1,1,573180,0,0,0,0,0,0,0
"34198",1354809,54,6,1,1,795600,0,0,0,0,0,0,0
"34199",1354985,43,1,1,1,244400,0,0,0,0,0,0,0
"34201",1355005,49,1,1,1,192550,0,0,0,0,0,0,0
"34202",1355093,61,1,0,3,250000,1,0,1,0,0,0,0
"34203",1355093,63,1,0,3,250000,1,0,1,0,0,0,0
"34204",1355109,62,1,1,1,93000,0,0,0,0,0,0,0
"34205",1355109,25,1,1,1,93000,0,0,0,0,0,0,0
"34208",1355139,32,3,1,1,108350,0,0,0,0,0,0,0
"34209",1355139,34,1,1,1,108350,0,0,0,0,0,0,0
"34210",1355215,63,1,1,1,88000,0,0,0,0,0,0,0
"34211",1355256,62,7,1,1,35800,0,0,0,0,0,0,0
"34212",1355256,56,1,1,1,35800,0,0,0,0,0,0,0
"34213",1355299,38,1,0,2,200000,1,1,0,0,0,0,0
"34214",1355375,33,4,1,1,129000,0,0,0,0,0,0,0
"34215",1355375,37,5,1,1,129000,0,0,0,0,0,0,0
"34216",1355451,49,1,0,5,68000,1,0,0,0,1,0,0
"34221",1355670,44,2,1,1,218970,0,0,0,0,0,0,0
"34223",1355762,50,1,1,1,49400,0,0,0,0,0,0,0
"34224",1355762,25,1,0,4,49400,1,0,0,1,0,0,0
"34225",1355823,38,1,1,1,455000,0,0,0,0,0,0,0
"34226",1355903,56,2,1,1,278200,0,0,0,0,0,0,0
"34227",1355903,41,1,1,1,278200,0,0,0,0,0,0,0
"34228",1356015,46,1,1,1,947900,0,0,0,0,0,0,0
"34229",1356015,50,1,1,1,947900,0,0,0,0,0,0,0
"34231",1356153,54,1,1,1,222350,0,0,0,0,0,0,0
"34232",1356153,50,1,1,1,222350,0,0,0,0,0,0,0
"34233",1356170,35,3,1,1,52300,0,0,0,0,0,0,0
"34234",1356180,40,1,1,1,100000,0,0,0,0,0,0,0
"34235",1356182,44,6,1,1,91000,0,0,0,0,0,0,0
"34236",1356182,50,6,1,1,91000,0,0,0,0,0,0,0
"34237",1356182,25,5,1,1,91000,0,0,0,0,0,0,0
"34238",1356241,48,1,1,1,115000,0,0,0,0,0,0,0
"34239",1356283,33,3,1,1,85000,0,0,0,0,0,0,0
"34241",1356326,65,7,1,1,280000,0,0,0,0,0,0,0
"34243",1356396,36,1,1,1,140000,0,0,0,0,0,0,0
"34244",1356426,37,1,1,1,100000,0,0,0,0,0,0,0
"34246",1356450,39,3,1,1,62700,0,0,0,0,0,0,0
"34247",1356479,55,3,1,1,50200,0,0,0,0,0,0,0
"34248",1356624,43,1,1,1,220000,0,0,0,0,0,0,0
"34249",1356624,40,1,1,1,220000,0,0,0,0,0,0,0
"34250",1356723,38,1,1,1,121200,0,0,0,0,0,0,0
"34251",1356734,43,1,1,1,149400,0,0,0,0,0,0,0
"34252",1356734,48,5,1,1,149400,0,0,0,0,0,0,0
"34253",1356802,38,1,0,5,231014,1,0,0,0,1,0,0
"34254",1356802,37,1,1,1,231014,0,0,0,0,0,0,0
"34255",1357184,55,1,1,1,85650,0,0,0,0,0,0,0
"34257",1357186,52,1,0,9,146000,1,0,0,0,0,1,0
"34261",1357371,48,1,1,1,248600,0,0,0,0,0,0,0
"34262",1357371,46,2,1,1,248600,0,0,0,0,0,0,0
"34263",1357379,25,1,1,1,115200,0,0,0,0,0,0,0
"34264",1357379,25,1,1,1,115200,0,0,0,0,0,0,0
"34265",1357390,48,1,1,1,188000,0,0,0,0,0,0,0
"34266",1357390,48,1,1,1,188000,0,0,0,0,0,0,0
"34267",1357391,42,1,0,10,150000,0,0,0,0,0,0,0
"34268",1357438,57,1,0,11,116800,1,0,0,0,0,0,1
"34269",1357457,65,1,0,11,97600,1,0,0,0,0,0,1
"34270",1357457,30,1,0,10,97600,0,0,0,0,0,0,0
"34271",1357457,47,1,0,2,97600,1,1,0,0,0,0,0
"34273",1357500,59,1,1,1,31500,0,0,0,0,0,0,0
"34274",1357559,31,3,1,1,120000,0,0,0,0,0,0,0
"34276",1357604,36,1,1,1,27000,0,0,0,0,0,0,0
"34277",1357620,64,1,1,1,70000,0,0,0,0,0,0,0
"34278",1357634,36,4,1,1,95110,0,0,0,0,0,0,0
"34280",1357635,33,1,1,1,81000,0,0,0,0,0,0,0
"34281",1357635,36,1,1,1,81000,0,0,0,0,0,0,0
"34282",1357640,44,1,0,9,114000,1,0,0,0,0,1,0
"34283",1357696,40,6,0,2,47000,1,1,0,0,0,0,0
"34284",1357696,48,1,0,2,47000,1,1,0,0,0,0,0
"34285",1357696,35,1,0,4,47000,1,0,0,1,0,0,0
"34286",1357704,60,2,1,1,161000,0,0,0,0,0,0,0
"34287",1357851,45,1,1,1,136250,0,0,0,0,0,0,0
"34288",1357851,46,1,1,1,136250,0,0,0,0,0,0,0
"34289",1357921,27,5,1,1,70000,0,0,0,0,0,0,0
"34290",1357921,28,5,1,1,70000,0,0,0,0,0,0,0
"34291",1358090,60,1,1,1,124000,0,0,0,0,0,0,0
"34293",1358162,57,6,1,1,123800,0,0,0,0,0,0,0
"34296",1358272,57,2,1,1,103000,0,0,0,0,0,0,0
"34297",1358272,45,2,1,1,103000,0,0,0,0,0,0,0
"34298",1358356,59,7,1,1,229000,0,0,0,0,0,0,0
"34299",1358356,55,1,1,1,229000,0,0,0,0,0,0,0
"34300",1358458,41,3,1,1,61800,0,0,0,0,0,0,0
"34302",1358578,53,2,1,1,402000,0,0,0,0,0,0,0
"34303",1358578,42,2,1,1,402000,0,0,0,0,0,0,0
"34304",1358590,41,3,1,1,86000,0,0,0,0,0,0,0
"34305",1358590,39,7,1,1,86000,0,0,0,0,0,0,0
"34309",1358903,56,1,1,1,105000,0,0,0,0,0,0,0
"34310",1358903,54,7,0,11,105000,1,0,0,0,0,0,1
"34311",1358903,25,1,0,4,105000,1,0,0,1,0,0,0
"34312",1358912,40,2,0,4,148000,1,0,0,1,0,0,0
"34316",1359106,57,1,1,1,190000,0,0,0,0,0,0,0
"34317",1359106,51,3,1,1,190000,0,0,0,0,0,0,0
"34318",1359106,25,1,1,1,190000,0,0,0,0,0,0,0
"34320",1359226,50,1,1,1,102900,0,0,0,0,0,0,0
"34323",1359338,55,1,1,1,455000,0,0,0,0,0,0,0
"34325",1359440,46,3,1,1,112200,0,0,0,0,0,0,0
"34327",1359508,32,4,1,1,80000,0,0,0,0,0,0,0
"34328",1359508,26,1,1,1,80000,0,0,0,0,0,0,0
"34329",1359615,52,1,0,11,108000,1,0,0,0,0,0,1
"34330",1359615,23,1,1,1,108000,0,0,0,0,0,0,0
"34331",1359621,30,1,1,1,51400,0,0,0,0,0,0,0
"34333",1359702,38,1,0,4,110100,1,0,0,1,0,0,0
"34334",1359702,32,7,0,11,110100,1,0,0,0,0,0,1
"34335",1359742,60,2,1,1,78000,0,0,0,0,0,0,0
"34337",1359833,31,1,1,1,90000,0,0,0,0,0,0,0
"34338",1359969,41,1,1,1,82000,0,0,0,0,0,0,0
"34343",1360108,46,1,1,1,78600,0,0,0,0,0,0,0
"34344",1360123,36,2,1,1,52000,0,0,0,0,0,0,0
"34345",1360177,62,2,0,9,229100,1,0,0,0,0,1,0
"34346",1360239,39,1,1,1,106000,0,0,0,0,0,0,0
"34347",1360239,40,1,1,1,106000,0,0,0,0,0,0,0
"34348",1360265,38,1,0,10,125001,0,0,0,0,0,0,0
"34350",1360326,40,8,0,10,94500,0,0,0,0,0,0,0
"34351",1360326,35,6,1,1,94500,0,0,0,0,0,0,0
"34352",1360460,55,1,1,1,128000,0,0,0,0,0,0,0
"34353",1360460,61,1,1,1,128000,0,0,0,0,0,0,0
"34356",1360502,27,1,0,3,14000,1,0,1,0,0,0,0
"34358",1360511,35,6,0,11,87400,1,0,0,0,0,0,1
"34359",1360511,35,1,1,1,87400,0,0,0,0,0,0,0
"34360",1360588,35,1,0,2,14220,1,1,0,0,0,0,0
"34361",1360703,36,1,1,1,129600,0,0,0,0,0,0,0
"34362",1360703,60,2,1,1,129600,0,0,0,0,0,0,0
"34363",1360704,58,1,1,1,653000,0,0,0,0,0,0,0
"34365",1360749,24,1,0,9,29900,1,0,0,0,0,1,0
"34366",1360749,23,1,0,2,29900,1,1,0,0,0,0,0
"34367",1360844,54,1,1,1,222000,0,0,0,0,0,0,0
"34368",1360844,52,1,1,1,222000,0,0,0,0,0,0,0
"34369",1360844,23,1,1,1,222000,0,0,0,0,0,0,0
"34370",1360890,50,1,1,1,54000,0,0,0,0,0,0,0
"34371",1360890,46,1,1,1,54000,0,0,0,0,0,0,0
"34372",1360907,40,2,0,10,23000,0,0,0,0,0,0,0
"34373",1360964,42,1,1,1,608350,0,0,0,0,0,0,0
"34374",1360964,40,1,1,1,608350,0,0,0,0,0,0,0
"34375",1361047,40,1,1,1,107000,0,0,0,0,0,0,0
"34376",1361047,41,5,1,1,107000,0,0,0,0,0,0,0
"34377",1361093,28,1,1,1,88000,0,0,0,0,0,0,0
"34378",1361130,50,1,1,1,505000,0,0,0,0,0,0,0
"34379",1361228,38,5,1,1,95000,0,0,0,0,0,0,0
"34380",1361229,61,1,1,1,62200,0,0,0,0,0,0,0
"34381",1361229,57,3,1,1,62200,0,0,0,0,0,0,0
"34382",1361288,51,6,0,11,95700,1,0,0,0,0,0,1
"34383",1361288,45,6,0,11,95700,1,0,0,0,0,0,1
"34386",1361445,25,1,1,1,97000,0,0,0,0,0,0,0
"34388",1361445,25,1,0,11,97000,1,0,0,0,0,0,1
"34389",1361523,51,1,1,1,65500,0,0,0,0,0,0,0
"34391",1361578,61,1,1,1,93300,0,0,0,0,0,0,0
"34392",1361578,58,1,1,1,93300,0,0,0,0,0,0,0
"34393",1361578,44,1,1,1,93300,0,0,0,0,0,0,0
"34394",1361578,35,1,1,1,93300,0,0,0,0,0,0,0
"34395",1361592,37,7,1,1,150000,0,0,0,0,0,0,0
"34396",1361592,32,1,1,1,150000,0,0,0,0,0,0,0
"34397",1361796,41,1,0,10,200000,0,0,0,0,0,0,0
"34398",1361796,59,1,1,1,200000,0,0,0,0,0,0,0
"34399",1361873,61,2,1,1,112600,0,0,0,0,0,0,0
"34400",1361920,42,2,0,11,10000,1,0,0,0,0,0,1
"34401",1362056,46,1,1,1,113000,0,0,0,0,0,0,0
"34402",1362228,54,6,1,1,222350,0,0,0,0,0,0,0
"34404",1362309,54,1,1,1,206000,0,0,0,0,0,0,0
"34405",1362373,30,4,1,1,100000,0,0,0,0,0,0,0
"34406",1362484,51,1,1,1,157000,0,0,0,0,0,0,0
"34407",1362484,55,3,1,1,157000,0,0,0,0,0,0,0
"34408",1362489,57,1,0,2,50000,1,1,0,0,0,0,0
"34409",1362489,60,6,1,1,50000,0,0,0,0,0,0,0
"34410",1362506,47,1,1,1,216000,0,0,0,0,0,0,0
"34411",1362506,43,1,1,1,216000,0,0,0,0,0,0,0
"34412",1362602,53,1,1,1,187450,0,0,0,0,0,0,0
"34414",1362602,25,1,1,1,187450,0,0,0,0,0,0,0
"34415",1362602,24,1,1,1,187450,0,0,0,0,0,0,0
"34416",1362611,28,2,1,1,163400,0,0,0,0,0,0,0
"34417",1362728,56,1,1,1,62000,0,0,0,0,0,0,0
"34418",1362807,45,4,1,1,150000,0,0,0,0,0,0,0
"34419",1362878,58,4,0,12,126100,0,0,0,0,0,0,0
"34420",1362934,36,1,1,1,52200,0,0,0,0,0,0,0
"34421",1362934,40,1,1,1,52200,0,0,0,0,0,0,0
"34422",1363358,55,1,1,1,232200,0,0,0,0,0,0,0
"34423",1363358,52,1,0,4,232200,1,0,0,1,0,0,0
"34424",1363358,23,1,1,1,232200,0,0,0,0,0,0,0
"34428",1363608,55,1,0,2,49000,1,1,0,0,0,0,0
"34430",1363608,28,1,0,2,49000,1,1,0,0,0,0,0
"34431",1363844,32,2,1,1,161400,0,0,0,0,0,0,0
"34432",1363844,29,2,1,1,161400,0,0,0,0,0,0,0
"34433",1364076,60,1,1,1,110000,0,0,0,0,0,0,0
"34434",1364076,59,1,1,1,110000,0,0,0,0,0,0,0
"34435",1364100,52,1,1,1,201700,0,0,0,0,0,0,0
"34436",1364123,49,1,0,11,215000,1,0,0,0,0,0,1
"34437",1364123,53,1,0,2,215000,1,1,0,0,0,0,0
"34438",1364260,38,1,1,1,60000,0,0,0,0,0,0,0
"34441",1364358,56,1,1,1,70000,0,0,0,0,0,0,0
"34443",1364414,47,2,1,1,91000,0,0,0,0,0,0,0
"34445",1364532,45,1,1,1,100000,0,0,0,0,0,0,0
"34446",1364533,59,4,0,11,44800,1,0,0,0,0,0,1
"34447",1364716,36,1,0,2,100000,1,1,0,0,0,0,0
"34449",1364775,57,1,1,1,31100,0,0,0,0,0,0,0
"34454",1364885,56,1,1,1,258400,0,0,0,0,0,0,0
"34457",1364901,24,2,1,1,273300,0,0,0,0,0,0,0
"34459",1364904,49,1,0,5,219000,1,0,0,0,1,0,0
"34460",1364921,29,5,1,1,143000,0,0,0,0,0,0,0
"34461",1364921,25,6,1,1,143000,0,0,0,0,0,0,0
"34462",1364950,57,1,0,4,117080,1,0,0,1,0,0,0
"34463",1364956,44,1,0,11,137650,1,0,0,0,0,0,1
"34465",1365039,34,1,0,4,50000,1,0,0,1,0,0,0
"34466",1365073,37,1,1,1,30000,0,0,0,0,0,0,0
"34468",1365156,58,2,1,1,50060,0,0,0,0,0,0,0
"34469",1365156,50,1,0,11,50060,1,0,0,0,0,0,1
"34470",1365225,37,1,1,1,505001,0,0,0,0,0,0,0
"34471",1365289,36,1,0,6,146500,0,0,0,0,0,0,0
"34476",1365562,52,1,1,1,180000,0,0,0,0,0,0,0
"34477",1365610,35,7,1,1,148000,0,0,0,0,0,0,0
"34478",1365610,33,7,0,11,148000,1,0,0,0,0,0,1
"34479",1365636,58,1,1,1,1087000,0,0,0,0,0,0,0
"34480",1365672,47,7,0,11,128000,1,0,0,0,0,0,1
"34481",1365672,51,7,0,11,128000,1,0,0,0,0,0,1
"34482",1365715,37,1,0,9,144000,1,0,0,0,0,1,0
"34483",1365907,43,5,1,1,79100,0,0,0,0,0,0,0
"34484",1366010,43,1,1,1,100000,0,0,0,0,0,0,0
"34488",1366092,51,1,1,1,215000,0,0,0,0,0,0,0
"34489",1366092,53,5,1,1,215000,0,0,0,0,0,0,0
"34490",1366177,34,2,1,1,150050,0,0,0,0,0,0,0
"34491",1366177,34,1,1,1,150050,0,0,0,0,0,0,0
"34492",1366191,44,1,1,1,40000,0,0,0,0,0,0,0
"34496",1366391,32,1,1,1,129100,0,0,0,0,0,0,0
"34497",1366391,28,1,1,1,129100,0,0,0,0,0,0,0
"34498",1366407,49,1,1,1,457000,0,0,0,0,0,0,0
"34499",1366407,42,6,0,11,457000,1,0,0,0,0,0,1
"34501",1366638,52,5,1,1,74000,0,0,0,0,0,0,0
"34502",1366638,49,5,1,1,74000,0,0,0,0,0,0,0
"34503",1366649,34,1,1,1,97000,0,0,0,0,0,0,0
"34505",1366658,33,6,1,1,79000,0,0,0,0,0,0,0
"34506",1366684,43,1,0,11,278320,1,0,0,0,0,0,1
"34507",1366684,45,7,1,1,278320,0,0,0,0,0,0,0
"34508",1366697,29,1,0,9,37000,1,0,0,0,0,1,0
"34509",1366697,37,1,1,1,37000,0,0,0,0,0,0,0
"34510",1366735,55,1,1,1,121200,0,0,0,0,0,0,0
"34511",1366853,46,4,1,1,39400,0,0,0,0,0,0,0
"34513",1367018,24,5,0,2,641800,1,1,0,0,0,0,0
"34514",1367039,62,1,1,1,75930,0,0,0,0,0,0,0
"34515",1367049,30,1,1,1,148500,0,0,0,0,0,0,0
"34516",1367049,37,1,1,1,148500,0,0,0,0,0,0,0
"34517",1367049,37,1,1,1,148500,0,0,0,0,0,0,0
"34518",1367049,34,1,1,1,148500,0,0,0,0,0,0,0
"34519",1367049,25,1,1,1,148500,0,0,0,0,0,0,0
"34520",1367068,41,1,1,1,455000,0,0,0,0,0,0,0
"34521",1367220,55,6,0,2,19000,1,1,0,0,0,0,0
"34522",1367220,63,2,0,2,19000,1,1,0,0,0,0,0
"34523",1367228,50,5,1,1,60000,0,0,0,0,0,0,0
"34524",1367323,38,1,1,1,85000,0,0,0,0,0,0,0
"34527",1367385,58,1,1,1,415000,0,0,0,0,0,0,0
"34530",1367778,53,1,1,1,46600,0,0,0,0,0,0,0
"34531",1367778,25,1,1,1,46600,0,0,0,0,0,0,0
"34534",1367920,28,4,0,2,294670,1,1,0,0,0,0,0
"34535",1367920,30,6,0,4,294670,1,0,0,1,0,0,0
"34536",1367920,29,4,0,2,294670,1,1,0,0,0,0,0
"34537",1368036,56,1,1,1,96800,0,0,0,0,0,0,0
"34539",1368067,55,7,1,1,217500,0,0,0,0,0,0,0
"34542",1368067,26,1,1,1,217500,0,0,0,0,0,0,0
"34543",1368090,45,1,1,1,91100,0,0,0,0,0,0,0
"34544",1368090,44,1,1,1,91100,0,0,0,0,0,0,0
"34545",1368093,55,1,1,1,308002,0,0,0,0,0,0,0
"34546",1368093,56,1,1,1,308002,0,0,0,0,0,0,0
"34548",1368134,38,3,1,1,128600,0,0,0,0,0,0,0
"34549",1368233,42,7,0,11,80000,1,0,0,0,0,0,1
"34550",1368440,40,2,0,10,58800,0,0,0,0,0,0,0
"34551",1368440,37,2,0,11,58800,1,0,0,0,0,0,1
"34552",1368476,39,1,1,1,75000,0,0,0,0,0,0,0
"34553",1368563,30,1,1,1,272500,0,0,0,0,0,0,0
"34554",1368563,29,1,1,1,272500,0,0,0,0,0,0,0
"34556",1368593,37,1,0,4,41500,1,0,0,1,0,0,0
"34557",1368735,38,3,1,1,239000,0,0,0,0,0,0,0
"34558",1368735,44,3,1,1,239000,0,0,0,0,0,0,0
"34559",1368745,65,1,0,2,19400,1,1,0,0,0,0,0
"34560",1368785,43,1,0,11,83300,1,0,0,0,0,0,1
"34561",1368785,40,1,1,1,83300,0,0,0,0,0,0,0
"34562",1368799,47,1,1,1,85000,0,0,0,0,0,0,0
"34563",1368799,47,1,1,1,85000,0,0,0,0,0,0,0
"34564",1368848,58,1,0,3,110000,1,0,1,0,0,0,0
"34565",1369060,34,3,1,1,148000,0,0,0,0,0,0,0
"34566",1369060,30,1,1,1,148000,0,0,0,0,0,0,0
"34568",1369070,50,1,1,1,247600,0,0,0,0,0,0,0
"34569",1369226,44,1,1,1,52000,0,0,0,0,0,0,0
"34570",1369238,31,1,1,1,35700,0,0,0,0,0,0,0
"34571",1369243,50,3,1,1,190000,0,0,0,0,0,0,0
"34572",1369369,49,1,1,1,40000,0,0,0,0,0,0,0
"34573",1369410,52,1,1,1,110000,0,0,0,0,0,0,0
"34574",1369502,41,1,0,10,64140,0,0,0,0,0,0,0
"34575",1369524,46,1,1,1,164000,0,0,0,0,0,0,0
"34576",1369524,48,5,1,1,164000,0,0,0,0,0,0,0
"34577",1369539,35,3,1,1,120000,0,0,0,0,0,0,0
"34578",1369539,35,1,0,6,120000,0,0,0,0,0,0,0
"34580",1369546,36,1,1,1,128800,0,0,0,0,0,0,0
"34583",1369747,38,1,1,1,154000,0,0,0,0,0,0,0
"34585",1369777,33,1,1,1,109800,0,0,0,0,0,0,0
"34586",1369784,36,1,0,2,275000,1,1,0,0,0,0,0
"34587",1369784,38,2,1,1,275000,0,0,0,0,0,0,0
"34588",1369788,42,4,0,4,120300,1,0,0,1,0,0,0
"34589",1369800,45,6,0,11,84000,1,0,0,0,0,0,1
"34590",1369800,49,1,1,1,84000,0,0,0,0,0,0,0
"34592",1370063,36,1,1,1,250000,0,0,0,0,0,0,0
"34593",1370063,34,1,1,1,250000,0,0,0,0,0,0,0
"34595",1370166,49,1,1,1,92200,0,0,0,0,0,0,0
"34596",1370173,53,1,1,1,74900,0,0,0,0,0,0,0
"34597",1370369,44,1,1,1,154100,0,0,0,0,0,0,0
"34598",1370382,47,1,1,1,127000,0,0,0,0,0,0,0
"34599",1370382,51,1,1,1,127000,0,0,0,0,0,0,0
"34600",1370469,38,4,1,1,45300,0,0,0,0,0,0,0
"34601",1370598,56,1,1,1,84200,0,0,0,0,0,0,0
"34602",1370598,56,1,1,1,84200,0,0,0,0,0,0,0
"34604",1370601,36,1,1,1,58000,0,0,0,0,0,0,0
"34605",1370640,49,6,1,1,393000,0,0,0,0,0,0,0
"34606",1370681,26,1,0,4,414500,1,0,0,1,0,0,0
"34607",1370681,29,1,1,1,414500,0,0,0,0,0,0,0
"34608",1370681,26,1,1,1,414500,0,0,0,0,0,0,0
"34609",1370681,25,1,0,4,414500,1,0,0,1,0,0,0
"34610",1370681,24,1,1,1,414500,0,0,0,0,0,0,0
"34611",1370724,27,4,0,10,48000,0,0,0,0,0,0,0
"34612",1370724,31,4,0,10,48000,0,0,0,0,0,0,0
"34613",1370734,27,1,0,11,149000,1,0,0,0,0,0,1
"34614",1370734,25,1,1,1,149000,0,0,0,0,0,0,0
"34615",1370797,28,1,1,1,80000,0,0,0,0,0,0,0
"34617",1370917,41,1,1,1,253140,0,0,0,0,0,0,0
"34618",1370921,47,1,1,1,160000,0,0,0,0,0,0,0
"34619",1370921,45,3,1,1,160000,0,0,0,0,0,0,0
"34620",1370993,56,1,0,4,195000,1,0,0,1,0,0,0
"34621",1370993,54,1,1,1,195000,0,0,0,0,0,0,0
"34622",1371017,29,1,0,2,150000,1,1,0,0,0,0,0
"34624",1371074,28,1,1,1,70700,0,0,0,0,0,0,0
"34625",1371078,50,1,1,1,148000,0,0,0,0,0,0,0
"34626",1371078,53,1,1,1,148000,0,0,0,0,0,0,0
"34628",1371217,49,1,1,1,17400,0,0,0,0,0,0,0
"34629",1371217,54,1,1,1,17400,0,0,0,0,0,0,0
"34630",1371251,59,5,0,6,125000,0,0,0,0,0,0,0
"34631",1371310,54,2,1,1,149200,0,0,0,0,0,0,0
"34632",1371310,39,2,1,1,149200,0,0,0,0,0,0,0
"34633",1371377,61,1,0,11,30400,1,0,0,0,0,0,1
"34636",1371484,41,1,1,1,180000,0,0,0,0,0,0,0
"34637",1371553,42,1,0,2,18000,1,1,0,0,0,0,0
"34638",1371791,33,1,0,7,240000,0,0,0,0,0,0,0
"34639",1371791,33,1,1,1,240000,0,0,0,0,0,0,0
"34640",1371922,53,4,0,11,88120,1,0,0,0,0,0,1
"34641",1372008,44,1,1,1,910000,0,0,0,0,0,0,0
"34642",1372008,41,1,1,1,910000,0,0,0,0,0,0,0
"34645",1372065,61,1,0,4,143504,1,0,0,1,0,0,0
"34646",1372166,25,1,1,1,47000,0,0,0,0,0,0,0
"34647",1372178,53,6,1,1,162000,0,0,0,0,0,0,0
"34648",1372178,49,4,1,1,162000,0,0,0,0,0,0,0
"34649",1372178,23,1,1,1,162000,0,0,0,0,0,0,0
"34650",1372189,30,1,1,1,74000,0,0,0,0,0,0,0
"34651",1372189,28,1,1,1,74000,0,0,0,0,0,0,0
"34656",1372411,60,3,0,10,60000,0,0,0,0,0,0,0
"34658",1372526,63,7,0,4,503000,1,0,0,1,0,0,0
"34659",1372610,44,1,0,11,47400,1,0,0,0,0,0,1
"34660",1372645,31,3,1,1,203000,0,0,0,0,0,0,0
"34662",1372735,40,2,1,1,135100,0,0,0,0,0,0,0
"34663",1372735,36,2,1,1,135100,0,0,0,0,0,0,0
"34667",1372849,34,2,1,1,243000,0,0,0,0,0,0,0
"34668",1372857,51,1,1,1,106000,0,0,0,0,0,0,0
"34669",1372928,48,6,1,1,38000,0,0,0,0,0,0,0
"34670",1372928,40,1,1,1,38000,0,0,0,0,0,0,0
"34671",1372992,59,1,1,1,27000,0,0,0,0,0,0,0
"34672",1372992,53,1,1,1,27000,0,0,0,0,0,0,0
"34673",1373014,37,6,0,9,163000,1,0,0,0,0,1,0
"34674",1373014,35,6,1,1,163000,0,0,0,0,0,0,0
"34675",1373014,32,6,0,8,163000,0,0,0,0,0,0,0
"34676",1373191,28,1,0,4,80000,1,0,0,1,0,0,0
"34677",1373244,42,2,1,1,73210,0,0,0,0,0,0,0
"34679",1373393,54,6,0,9,17200,1,0,0,0,0,1,0
"34680",1373396,55,1,1,1,200000,0,0,0,0,0,0,0
"34682",1373470,36,1,1,1,300200,0,0,0,0,0,0,0
"34683",1373470,35,1,1,1,300200,0,0,0,0,0,0,0
"34685",1373491,42,6,1,1,55000,0,0,0,0,0,0,0
"34686",1373542,45,1,1,1,155000,0,0,0,0,0,0,0
"34687",1373542,48,1,1,1,155000,0,0,0,0,0,0,0
"34688",1373558,57,6,1,1,92000,0,0,0,0,0,0,0
"34689",1373558,52,6,1,1,92000,0,0,0,0,0,0,0
"34690",1373677,49,6,1,1,83000,0,0,0,0,0,0,0
"34691",1373710,64,6,0,11,158620,1,0,0,0,0,0,1
"34692",1373710,60,4,1,1,158620,0,0,0,0,0,0,0
"34694",1373827,59,1,0,12,9000,0,0,0,0,0,0,0
"34698",1373953,26,1,1,1,190000,0,0,0,0,0,0,0
"34699",1373953,23,1,1,1,190000,0,0,0,0,0,0,0
"34700",1373998,42,1,1,1,245000,0,0,0,0,0,0,0
"34701",1373998,43,1,1,1,245000,0,0,0,0,0,0,0
"34702",1374000,59,1,0,2,97000,1,1,0,0,0,0,0
